wandb: Currently logged in as: longyunbo218 (digitalai). Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.4 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.16.2
wandb: Run data is saved locally in /Users/yunbo/Documents/GitHub/PFL_Optimiozation/Model_training/1_cluster/wandb/run-20240309_123333-7wj0uurc
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run crimson-wave-30
R2 (test data): 0.5652122799735906
loss (test data): 7671.439618130388
Epoch 1/10, Loss: 279.2475
Epoch 2/10, Loss: 7.4127
Epoch 3/10, Loss: 2.7705
Epoch 4/10, Loss: 1.3356
Epoch 5/10, Loss: 0.9974
Epoch 6/10, Loss: 0.8744
Epoch 7/10, Loss: 0.8434
Epoch 8/10, Loss: 0.6615
Epoch 9/10, Loss: 0.5513
Epoch 10/10, Loss: 0.6718
Performance Metrics:
RMSE (test data): 84.89180755615234
MAE (test data): 70.69015502929688
MAPE (test data): 91.09202027320862
MSE (test data): 7206.619140625
R2 (test data): 0.5915565243501276
loss (test data): 7206.619005926724
Epoch 1/10, Loss: 259.9922
Epoch 2/10, Loss: 6.7374
Epoch 3/10, Loss: 2.3655
Epoch 4/10, Loss: 1.1906
Epoch 5/10, Loss: 0.8068
Epoch 6/10, Loss: 0.6472
Epoch 7/10, Loss: 0.6393
Epoch 8/10, Loss: 0.5295
Epoch 9/10, Loss: 0.5459
Epoch 10/10, Loss: 0.4753
Performance Metrics:
RMSE (test data): 86.0256576538086
MAE (test data): 71.75630187988281
MAPE (test data): 90.51918983459473
MSE (test data): 7400.41357421875
R2 (test data): 0.5805729344280555
loss (test data): 7400.414661907327
Epoch 1/10, Loss: 283.9866
Epoch 2/10, Loss: 5.7810
Epoch 3/10, Loss: 2.0177
Epoch 4/10, Loss: 0.8970
Epoch 5/10, Loss: 0.5551
Epoch 6/10, Loss: 0.5010
Epoch 7/10, Loss: 0.4047
Epoch 8/10, Loss: 0.3988
Epoch 9/10, Loss: 0.3586
Epoch 10/10, Loss: 0.3241
Performance Metrics:
RMSE (test data): 85.68562316894531
MAE (test data): 71.2672119140625
MAPE (test data): 90.42830467224121
MSE (test data): 7342.02587890625
R2 (test data): 0.5838821663283924
loss (test data): 7342.026188712284
Epoch 1/10, Loss: 209.7470
Epoch 2/10, Loss: 4.4907
Epoch 3/10, Loss: 1.4231
Epoch 4/10, Loss: 0.6091
Epoch 5/10, Loss: 0.5317
Epoch 6/10, Loss: 0.3471
Epoch 7/10, Loss: 0.3122
Epoch 8/10, Loss: 0.3130
Epoch 9/10, Loss: 0.2897
Epoch 10/10, Loss: 0.2637
Performance Metrics:
RMSE (test data): 85.67417907714844
MAE (test data): 71.26483917236328
MAPE (test data): 90.44250845909119
MSE (test data): 7340.064453125
R2 (test data): 0.583993381809442
loss (test data): 7340.063894127155
Epoch 1/10, Loss: 251.0253
Epoch 2/10, Loss: 4.6724
Epoch 3/10, Loss: 1.5800
Epoch 4/10, Loss: 0.6092
Epoch 5/10, Loss: 0.4151
Epoch 6/10, Loss: 0.3274
Epoch 7/10, Loss: 0.3071
Epoch 8/10, Loss: 0.3430
Epoch 9/10, Loss: 0.2921
Epoch 10/10, Loss: 0.2207
Performance Metrics:
RMSE (test data): 85.42280578613281
MAE (test data): 71.36431884765625
MAPE (test data): 90.85146188735962
MSE (test data): 7297.05517578125
R2 (test data): 0.5864309320966001
loss (test data): 7297.055589978449
Epoch 1/10, Loss: 239.9313
Epoch 2/10, Loss: 5.0409
Epoch 3/10, Loss: 1.4735
Epoch 4/10, Loss: 0.6288
Epoch 5/10, Loss: 0.3747
Epoch 6/10, Loss: 0.3156
Epoch 7/10, Loss: 0.3317
Epoch 8/10, Loss: 0.2812
Epoch 9/10, Loss: 0.2282
Epoch 10/10, Loss: 0.2002
Performance Metrics:
RMSE (test data): 85.51295471191406
MAE (test data): 71.16792297363281
MAPE (test data): 90.59216380119324
MSE (test data): 7312.46533203125
R2 (test data): 0.5855575881866287
loss (test data): 7312.464877424569
Epoch 1/10, Loss: 241.6001
Epoch 2/10, Loss: 4.6995
Epoch 3/10, Loss: 1.4610
Epoch 4/10, Loss: 0.5361
Epoch 5/10, Loss: 0.3465
Epoch 6/10, Loss: 0.2957
Epoch 7/10, Loss: 0.2748
Epoch 8/10, Loss: 0.2597
Epoch 9/10, Loss: 0.2156
Epoch 10/10, Loss: 0.2028
Performance Metrics:
RMSE (test data): 86.04595184326172
MAE (test data): 71.78897857666016
MAPE (test data): 90.50045609474182
MSE (test data): 7403.9052734375
R2 (test data): 0.5803750993261206
loss (test data): 7403.90532731681
Epoch 1/10, Loss: 284.5927
Epoch 2/10, Loss: 6.3143
Epoch 3/10, Loss: 1.8515
Epoch 4/10, Loss: 0.7372
Epoch 5/10, Loss: 0.3886
Epoch 6/10, Loss: 0.2966
Epoch 7/10, Loss: 0.2593
Epoch 8/10, Loss: 0.2372
Epoch 9/10, Loss: 0.2429
Epoch 10/10, Loss: 0.2131
Performance Metrics:
RMSE (test data): 85.38231658935547
MAE (test data): 70.8092269897461
MAPE (test data): 90.56870341300964
MSE (test data): 7290.1396484375
R2 (test data): 0.586822904076532
loss (test data): 7290.139476697198
Epoch 1/10, Loss: 275.2333
Epoch 2/10, Loss: 5.9952
Epoch 3/10, Loss: 1.9778
Epoch 4/10, Loss: 0.8086
Epoch 5/10, Loss: 0.4231
Epoch 6/10, Loss: 0.2823
Epoch 7/10, Loss: 0.2278
Epoch 8/10, Loss: 0.2097
Epoch 9/10, Loss: 0.1882
Epoch 10/10, Loss: 0.1816
Performance Metrics:
RMSE (test data): 85.6742935180664
MAE (test data): 71.18773651123047
MAPE (test data): 90.40820002555847
MSE (test data): 7340.08447265625
R2 (test data): 0.5839921840846565
loss (test data): 7340.085008081896
wandb: Network error (ConnectionError), entering retry loop.
wandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: Network error (ConnectionError), entering retry loop.
wandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.001 MB uploadedwandb: - 0.001 MB of 0.001 MB uploadedwandb: \ 0.001 MB of 0.001 MB uploadedwandb: | 0.001 MB of 0.001 MB uploadedwandb: / 0.001 MB of 0.062 MB uploadedwandb: - 0.005 MB of 0.062 MB uploadedwandb: \ 0.016 MB of 0.062 MB uploadedwandb: | 0.016 MB of 0.062 MB uploadedwandb: / 0.016 MB of 0.062 MB uploadedwandb: - 0.016 MB of 0.062 MB uploadedwandb: \ 0.016 MB of 0.062 MB uploadedwandb: | 0.016 MB of 0.062 MB uploadedwandb: / 0.016 MB of 0.062 MB uploadedwandb: - 0.016 MB of 0.062 MB uploadedwandb: \ 0.016 MB of 0.062 MB uploadedwandb: | 0.016 MB of 0.062 MB uploadedwandb: / 0.016 MB of 0.062 MB uploadedwandb: - 0.016 MB of 0.062 MB uploadedwandb: \ 0.016 MB of 0.062 MB uploadedwandb: | 0.016 MB of 0.062 MB uploadedwandb: / 0.016 MB of 0.062 MB uploadedwandb: - 0.016 MB of 0.062 MB uploadedwandb: \ 0.016 MB of 0.062 MB uploadedwandb: | 0.011 MB of 0.062 MB uploadedwandb: / 0.011 MB of 0.062 MB uploadedwandb: Network error (ConnectionError), entering retry loop.
wandb: Network error (TransientError), entering retry loop.
